Código;Programa;Instituição de Ensino;Área de Avaliação;Área Básica;Situação;Modalidade;ME;DO;MP;DP
25001019011P2;CIÊNCIAS BIOLÓGICAS (FISIOLOGIA);UNIVERSIDADE FEDERAL DE PERNAMBUCO;CIÊNCIAS BIOLÓGICAS II                            ;FISIOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33002010020P0;CIÊNCIAS BIOLÓGICAS (FISIOLOGIA);UNIVERSIDADE DE SÃO PAULO;CIÊNCIAS BIOLÓGICAS II                            ;FISIOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33003017012P4;CIÊNCIAS BIOLÓGICAS (FISIOLOGIA);UNIVERSIDADE ESTADUAL DE CAMPINAS;CIÊNCIAS BIOLÓGICAS II                            ;FISIOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33003017068P0;CIÊNCIAS BIOLÓGICAS (MICROBIOLOGIA);UNIVERSIDADE ESTADUAL DE CAMPINAS;CIÊNCIAS BIOLÓGICAS III                           ;MICROBIOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33003017067P3;CIÊNCIAS BIOLÓGICAS (MORFOLOGIA);UNIVERSIDADE ESTADUAL DE CAMPINAS;CIÊNCIAS BIOLÓGICAS II                            ;MORFOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
32005016003P5;CIÊNCIAS BIOLÓGICAS (ZOOLOGIA);UNIVERSIDADE FEDERAL DE JUIZ DE FORA;BIODIVERSIDADE;ZOOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
28011015001P7;CIÊNCIAS CONTÁBEIS;FUNDACAO VISCONDE DE CAIRU                                  ;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;CIÊNCIAS CONTÁBEIS;DESATIVADO ;ACADÊMICO;-;-;-;-
31004016014P8;CIÊNCIAS CONTÁBEIS;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;CIÊNCIAS CONTÁBEIS;DESATIVADO ;ACADÊMICO;-;-;-;-
31011012005P1;CIÊNCIAS CONTÁBEIS;FUNDAÇÃO GETÚLIO VARGAS ( RJ );ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;CIÊNCIAS CONTÁBEIS;DESATIVADO ;ACADÊMICO;-;-;-;-
53001010050P0;CIÊNCIAS CONTÁBEIS;UNIVERSIDADE DE BRASÍLIA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;CIÊNCIAS CONTÁBEIS;DESATIVADO ;ACADÊMICO;-;-;-;-
31003010034P6;CIÊNCIAS DA COMPUTAÇÃO;UNIVERSIDADE FEDERAL FLUMINENSE;CIÊNCIA DA COMPUTAÇÃO                             ;CIÊNCIA DA COMPUTAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
53001010033P9;CIÊNCIAS DA COMPUTAÇÃO;UNIVERSIDADE DE BRASÍLIA;CIÊNCIA DA COMPUTAÇÃO                             ;CIÊNCIA DA COMPUTAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
24001015018P4;CIÊNCIAS DA INFORMAÇÃO;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );COMUNICAÇÃO E INFORMAÇÃO;BIBLIOTECONOMIA;DESATIVADO ;ACADÊMICO;-;-;-;-
31001017090P7;CIÊNCIAS DA INFORMAÇÃO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMUNICAÇÃO E INFORMAÇÃO;CIÊNCIA DA INFORMAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
31003010056P0;CIÊNCIAS DA INFORMAÇÃO;UNIVERSIDADE FEDERAL FLUMINENSE;COMUNICAÇÃO E INFORMAÇÃO;CIÊNCIA DA INFORMAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
33002010164P2;CIÊNCIAS DA INFORMAÇÃO E DOCUMENTAÇÃO;UNIVERSIDADE DE SÃO PAULO;COMUNICAÇÃO E INFORMAÇÃO;CIÊNCIA DA INFORMAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
10001018008P0;CIÊNCIAS DA LINGUAGEM;UNIVERSIDADE FEDERAL DE RONDÔNIA;LINGUíSTICA E LITERATURA;LINGÜÍSTICA;DESATIVADO ;ACADÊMICO;-;-;-;-
31026010001P3;CIÊNCIAS DA MOTRICIDADE HUMANA;UNIVERSIDADE CASTELO BRANCO;EDUCAÇÃO FÍSICA                                   ;EDUCAÇÃO FÍSICA;DESATIVADO ;ACADÊMICO;-;-;-;-
53014014001P7;CIÊNCIAS DA REABILITAÇÃO;ASSOCIAÇÃO DAS PIONEIRAS SOCIAIS                            ;EDUCAÇÃO FÍSICA                                   ;EDUCAÇÃO FÍSICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
53014014002P3;CIÊNCIAS DA REABILITAÇÃO;ASSOCIAÇÃO DAS PIONEIRAS SOCIAIS                            ;MEDICINA I                                        ;MEDICINA;DESATIVADO ;PROFISSIONAL;-;-;-;-
53014014003P0;CIÊNCIAS DA REABILITAÇÃO;ASSOCIAÇÃO DAS PIONEIRAS SOCIAIS                            ;MEDICINA II                                       ;NEUROLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33107017001P5;CIÊNCIAS DA REABILITAÇÃO NEURO-MOTORA;UNIVERSIDADE ANHANGUERA DE SÃO PAULO;EDUCAÇÃO FÍSICA                                   ;EDUCAÇÃO FÍSICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33024014021P3;CIÊNCIAS DA RELIGIÃO;UNIVERSIDADE PRESBITERIANA MACKENZIE;CIÊNCIAS DA RELIGIÃO E TEOLOGIA;TEOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
12001015010P0;CIÊNCIAS DA SAÚDE;UNIVERSIDADE FEDERAL DO AMAZONAS;MEDICINA II                                       ;DOENÇAS INFECCIOSAS E PARASITÁRIAS;DESATIVADO ;ACADÊMICO;-;-;-;-
32075014001P5;CIÊNCIAS DA SAÚDE;INST. DE PREV. DOS SERVIDORES DO ESTADO DE MINAS GERAIS;MEDICINA I                                        ;CLÍNICA MÉDICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33039011003P9;CIÊNCIAS DA SAÚDE;HOSPITAL HELIÓPOLIS                                         ;MEDICINA III                                      ;CIRURGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
42018013001P1;CIÊNCIAS DA SAÚDE;FUNDAÇÃO UNIVERSITÁRIA DE CARDIOLOGIA;MEDICINA I                                        ;CARDIOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33078017005P2;CIÊNCIAS DA SAÚDE;UNIVERSIDADE CRUZEIRO DO SUL;INTERDISCIPLINAR                                  ;SAÚDE E BIOLÓGICAS;DESATIVADO ;ACADÊMICO;-;-;-;-
16001010001P5;CIÊNCIAS DO AMBIENTE;UNIVERSIDADE ESTADUAL DO TOCANTINS;INTERDISCIPLINAR                                  ;INTERDISCIPLINAR;DESATIVADO ;ACADÊMICO;-;-;-;-
12001015019P7;CIÊNCIAS DO AMBIENTE E SUSTENTABILIDADE NA AMAZÔNIA;UNIVERSIDADE FEDERAL DO AMAZONAS;INTERDISCIPLINAR                                  ;INTERDISCIPLINAR;DESATIVADO ;PROFISSIONAL;-;-;-;-
31006019004P5;CIENCIAS DO EXERCÍCIO E DO ESPORTE;UNIVERSIDADE GAMA FILHO;EDUCAÇÃO FÍSICA                                   ;EDUCAÇÃO FÍSICA;DESATIVADO ;ACADÊMICO;-;-;-;-
31017010003P7;CIÊNCIAS DO MAR;UNIVERSIDADE SANTA ÚRSULA;BIODIVERSIDADE;OCEANOGRAFIA BIOLÓGICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33078017006P9;CIÊNCIAS DO MOVIMENTO HUMANO;UNIVERSIDADE CRUZEIRO DO SUL;EDUCAÇÃO FÍSICA                                   ;EDUCAÇÃO FÍSICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33093016002P5;CIÊNCIAS E PRÁTICAS EDUCATIVAS;UNIVERSIDADE DE FRANCA;EDUCAÇÃO                                          ;EDUCAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
42002010018P5;CIÊNCIAS E TECNOLOGIAS FARMACÊUTICAS;UNIVERSIDADE FEDERAL DE SANTA MARIA;FARMÁCIA                                          ;FARMÁCIA;DESATIVADO ;ACADÊMICO;-;-;-;-
22001018038P0;CIÊNCIAS FARMACÊUTICAS;UNIVERSIDADE FEDERAL DO CEARÁ;FARMÁCIA                                          ;FARMÁCIA;DESATIVADO ;ACADÊMICO;-;-;-;-
42001013087P7;CIÊNCIAS FARMACÊUTICAS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;FARMÁCIA                                          ;FARMÁCIA;DESATIVADO ;PROFISSIONAL;-;-;-;-
33003017173P8;CIÊNCIAS FARMACÊUTICAS;UNIVERSIDADE ESTADUAL DE CAMPINAS;FARMÁCIA                                          ;FARMÁCIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33050015003P5;CIÊNCIAS FARMACÊUTICAS: INSUMOS E MEDICAMENTOS;UNIVERSIDADE SÃO FRANCISCO;FARMÁCIA                                          ;ANÁLISE E CONTROLE DE MEDICAMENTOS;DESATIVADO ;ACADÊMICO;-;-;-;-
33001014014P4;CIÊNCIAS FISIOLÓGICAS;UNIVERSIDADE FEDERAL DE SÃO CARLOS;CIÊNCIAS BIOLÓGICAS II                            ;FISIOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33002037014P1;CIÊNCIAS FLORESTAIS;USP ( ESCOLA SUPERIOR DE AGRICULTURA LUIZ DE QUEIROZ );CIÊNCIAS AGRÁRIAS I                               ;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;DESATIVADO ;ACADÊMICO;-;-;-;-
31001017063P0;CIÊNCIAS JURÍDICAS;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;DIREITO                                           ;DIREITO;DESATIVADO ;ACADÊMICO;-;-;-;-
41001010026P9;CIÊNCIAS MÉDICAS;UNIVERSIDADE FEDERAL DE SANTA CATARINA;MEDICINA I                                        ;CLÍNICA MÉDICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33002010215P6;Ciências Médicas;UNIVERSIDADE DE SÃO PAULO;MEDICINA I                                        ;MEDICINA;DESATIVADO ;ACADÊMICO;-;-;-;-
33009015059P9;CIÊNCIAS MÉDICAS E BIOLÓGICAS;UNIVERSIDADE FEDERAL DE SÃO PAULO;INTERDISCIPLINAR                                  ;INTERDISCIPLINAR;DESATIVADO ;ACADÊMICO;-;-;-;-
42001013019P1;CIÊNCIAS MÉDICAS: NEFROLOGIA;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;MEDICINA I                                        ;NEFROLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33002010152P4;CIÊNCIAS (MEDICINA LEGAL);UNIVERSIDADE DE SÃO PAULO;MEDICINA I                                        ;CLÍNICA MÉDICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33002010023P0;CIÊNCIAS MORFOFUNCIONAIS;UNIVERSIDADE DE SÃO PAULO;CIÊNCIAS BIOLÓGICAS I                             ;BIOLOGIA GERAL;DESATIVADO ;ACADÊMICO;-;-;-;-
33001014009P0;CIÊNCIAS SOCIAIS;UNIVERSIDADE FEDERAL DE SÃO CARLOS;SOCIOLOGIA                                        ;SOCIOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
42005019024P0;CIÊNCIAS SOCIAIS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;SOCIOLOGIA                                        ;SOCIOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
40015017017P0;CIÊNCIAS SOCIAIS;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;SOCIOLOGIA                                        ;SOCIOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
30011019004P2;Ciências Sociais;UNIVERSIDADE VILA VELHA;SOCIOLOGIA                                        ;SOCIOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
25016016002P7;Ciências Sociais para o Ensino Médio;FUNDACAO JOAQUIM NABUCO;SOCIOLOGIA                                        ;SOCIOLOGIA;DESATIVADO ;PROFISSIONAL;-;-;-;-
31003010023P4;CIÊNCIAS VETERINÁRIAS (REPROD. ANIMAL E MED. VET. COLETIVA);UNIVERSIDADE FEDERAL FLUMINENSE;MEDICINA VETERINÁRIA                              ;MEDICINA VETERINÁRIA;DESATIVADO ;ACADÊMICO;-;-;-;-
32001010020P1;CIRURGIA;UNIVERSIDADE FEDERAL DE MINAS GERAIS;MEDICINA III                                      ;CIRURGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
40003019012P4;CIRURGIA;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;MEDICINA III                                      ;CIRURGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33009015050P1;CIRURGIA E EXPERIMENTAÇÃO;UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA III                                      ;CIRURGIA EXPERIMENTAL;DESATIVADO ;ACADÊMICO;-;-;-;-
33009015043P5;CIRURGIA PEDIÁTRICA;UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA III                                      ;CIRURGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33002010193P2;CIRURGIA PLASTICA;UNIVERSIDADE DE SÃO PAULO;MEDICINA III                                      ;CIRURGIA PLÁSTICA E RESTAURADORA;DESATIVADO ;ACADÊMICO;-;-;-;-
31005012023P3;CIRURGIA PLÁSTICA;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;MEDICINA III                                      ;CIRURGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
32058012001P0;CLÍNICA MÉDICA;FUNDAÇÃO SANTA CASA DE MISERICÓRDIA DE BELO HORIZONTE;MEDICINA I                                        ;CLÍNICA MÉDICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33006016009P2;CLÍNICA MÉDICA;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;MEDICINA I                                        ;CLÍNICA MÉDICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33009015056P0;CLÍNICA MÉDICA;UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA I                                        ;MEDICINA;DESATIVADO ;ACADÊMICO;-;-;-;-
30001013026P4;CLINICA ODONTOLÓGICA;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;ODONTOLOGIA                                       ;ODONTOLOGIA;DESATIVADO ;PROFISSIONAL;-;-;-;-
33034010003P0;CLÍNICA ODONTOLÓGICA;UNIVERSIDADE DE MARÍLIA;ODONTOLOGIA                                       ;ODONTOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
23001011016P9;CLÍNICAS ODONTOLÓGICAS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;ODONTOLOGIA                                       ;CLÍNICA ODONTOLÓGICA;DESATIVADO ;ACADÊMICO;-;-;-;-
42001013084P8;COMPUTAÇÃO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CIÊNCIA DA COMPUTAÇÃO                             ;CIÊNCIA DA COMPUTAÇÃO;DESATIVADO ;PROFISSIONAL;-;-;-;-
22003010016P9;COMPUTAÇÃO APLICADA;UNIVERSIDADE ESTADUAL DO CEARÁ;CIÊNCIA DA COMPUTAÇÃO                             ;CIÊNCIA DA COMPUTAÇÃO;DESATIVADO ;PROFISSIONAL;-;-;-;-
28002016019P8;Computação Aplicada;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;INTERDISCIPLINAR                                  ;ENGENHARIA/TECNOLOGIA/GESTÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
31003010035P2;COMPUTAÇÃO APLICADA E AUTOMAÇÃO;UNIVERSIDADE FEDERAL FLUMINENSE;INTERDISCIPLINAR                                  ;INTERDISCIPLINAR;DESATIVADO ;ACADÊMICO;-;-;-;-
33034010004P7;COMUNICAÇÃO;UNIVERSIDADE DE MARÍLIA;COMUNICAÇÃO E INFORMAÇÃO;COMUNICAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
33110018002P9;COMUNICAÇÃO;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;COMUNICAÇÃO E INFORMAÇÃO;COMUNICAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
33018014001P6;COMUNICAÇÃO E MERCADO;FACULDADE CÁSPER LÍBERO                                     ;COMUNICAÇÃO E INFORMAÇÃO;COMUNICAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
53001010073P0;CONTABILIDADE - UNB - UFPB - UFRN;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;CIÊNCIAS CONTÁBEIS;DESATIVADO ;ACADÊMICO;-;-;-;-
53001010073P0;CONTABILIDADE - UNB - UFPB - UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;CIÊNCIAS CONTÁBEIS;DESATIVADO ;ACADÊMICO;-;-;-;-
53001010073P0;CONTABILIDADE - UNB - UFPB - UFRN;UNIVERSIDADE DE BRASÍLIA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;CIÊNCIAS CONTÁBEIS;DESATIVADO ;ACADÊMICO;-;-;-;-
12001015028P6;CONTABILIDADE E CONTROLADORIA;UNIVERSIDADE FEDERAL DO AMAZONAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;CIÊNCIAS CONTÁBEIS;DESATIVADO ;PROFISSIONAL;-;-;-;-
22001018041P0;CONTROLADORIA;UNIVERSIDADE FEDERAL DO CEARÁ;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;CIÊNCIAS CONTÁBEIS;DESATIVADO ;PROFISSIONAL;-;-;-;-
41001010081P0;Cuidados Intensivos e Paliativos;UNIVERSIDADE FEDERAL DE SANTA CATARINA;MEDICINA I                                        ;MEDICINA;DESATIVADO ;PROFISSIONAL;-;-;-;-
28007018002P0;CULTURA & TURISMO - UESC - UFBA;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;DESATIVADO ;ACADÊMICO;-;-;-;-
40020010005P2;Cultura e Sociedade: Diálogos Interdisciplinares;UNIVERSIDADE TUIUTI DO PARANÁ;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;DESATIVADO ;ACADÊMICO;-;-;-;-
28005015002P7;CULTURA, MEMÓRIA E DESENVOLVIMENTO REGIONAL;UNIVERSIDADE DO ESTADO DA BAHIA;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;DESATIVADO ;ACADÊMICO;-;-;-;-
33004030008P8;DENTÍSTICA RESTAURADORA;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ARARAQUARA );ODONTOLOGIA                                       ;ODONTOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
53001010027P9;DESENHO URBANO;UNIVERSIDADE DE BRASÍLIA;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA       ;PLANEJAMENTO URBANO E REGIONAL;DESATIVADO ;ACADÊMICO;-;-;-;-
23002018001P8;DESENVOLVIMENTO E MEIO AMBIENTE;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;INTERDISCIPLINAR                                  ;INTERDISCIPLINAR;DESATIVADO ;ACADÊMICO;-;-;-;-
26001012008P4;DESENVOLVIMENTO E MEIO AMBIENTE;UNIVERSIDADE FEDERAL DE ALAGOAS;INTERDISCIPLINAR                                  ;MEIO AMBIENTE E AGRÁRIAS;DESATIVADO ;ACADÊMICO;-;-;-;-
33003017075P6;DESENVOLVIMENTO ECONÔMICO;UNIVERSIDADE ESTADUAL DE CAMPINAS;ECONOMIA                                          ;ECONOMIA;DESATIVADO ;ACADÊMICO;-;-;-;-
12001015017P4;DESENVOLVIMENTO REGIONAL;UNIVERSIDADE FEDERAL DO AMAZONAS;INTERDISCIPLINAR                                  ;MEIO AMBIENTE E AGRÁRIAS;DESATIVADO ;ACADÊMICO;-;-;-;-
31106005001P8;Desenvolvimento Regional e Meio Ambiente;FACULDADES INTEGRADAS DO SUDOESTE MINEIRO;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA       ;PLANEJAMENTO URBANO E REGIONAL;DESATIVADO ;PROFISSIONAL;-;-;-;-
53001010060P6;DESENVOLVIMENTO SUSTENTÁVEL;UNIVERSIDADE DE BRASÍLIA;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;DESATIVADO ;PROFISSIONAL;-;-;-;-
15001016020P3;DESENVOLVIMENTO SUSTENTÁVEL DO TRÓPICO ÚMIDO;UNIVERSIDADE FEDERAL DO PARÁ;INTERDISCIPLINAR                                  ;INTERDISCIPLINAR;DESATIVADO ;ACADÊMICO;-;-;-;-
33127018003P1;DESIGN;CENTRO UNIVERSITÁRIO SENAC;ARQUITETURA, URBANISMO E DESIGN;DESENHO INDUSTRIAL;DESATIVADO ;ACADÊMICO;-;-;-;-
42043018002P1;Design;CENTRO UNIVERSITÁRIO RITTER DOS REIS;ARQUITETURA, URBANISMO E DESIGN;DESENHO INDUSTRIAL;DESATIVADO ;ACADÊMICO;-;-;-;-
42019010007P0;DIAGNÓSTICO GENÉTICO E MOLECULAR;UNIVERSIDADE LUTERANA DO BRASIL;CIÊNCIAS BIOLÓGICAS I                             ;GENÉTICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
53016017001P0;DIPLOMACIA;INSTITUTO RIO BRANCO                                        ;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;RELAÇÕES INTERNACIONAIS, BILATERAIS E MULTILATERAIS;DESATIVADO ;PROFISSIONAL;-;-;-;-
15004015003P0;DIREITO;UNIVERSIDADE DA AMAZÔNIA;DIREITO                                           ;DIREITO;DESATIVADO ;ACADÊMICO;-;-;-;-
31006019003P9;DIREITO;UNIVERSIDADE GAMA FILHO;DIREITO                                           ;DIREITO;DESATIVADO ;ACADÊMICO;-;-;-;-
31042015002P4;DIREITO;UNIVERSIDADE IGUAÇU                                         ;DIREITO                                           ;DIREITO;DESATIVADO ;ACADÊMICO;-;-;-;-
31054013001P2;DIREITO;FACULDADE DE DIREITO DE CAMPOS                              ;DIREITO                                           ;DIREITO;DESATIVADO ;PROFISSIONAL;-;-;-;-
31054013002P9;DIREITO;FACULDADE DE DIREITO DE CAMPOS                              ;DIREITO                                           ;DIREITO;DESATIVADO ;ACADÊMICO;-;-;-;-
33032017003P4;DIREITO;UNIVERSIDADE DE RIBEIRÃO PRETO;DIREITO                                           ;DIREITO;DESATIVADO ;ACADÊMICO;-;-;-;-
33093016001P9;DIREITO;UNIVERSIDADE DE FRANCA;DIREITO                                           ;DIREITO;DESATIVADO ;ACADÊMICO;-;-;-;-
33103011001P0;DIREITO;UNIVERSIDADE METROPOLITANA DE SANTOS;DIREITO                                           ;DIREITO;DESATIVADO ;ACADÊMICO;-;-;-;-
40004015009P0;DIREITO;UNIVERSIDADE ESTADUAL DE MARINGÁ;DIREITO                                           ;DIREITO;DESATIVADO ;ACADÊMICO;-;-;-;-
42019010008P6;DIREITO;UNIVERSIDADE LUTERANA DO BRASIL;DIREITO                                           ;DIREITO;DESATIVADO ;ACADÊMICO;-;-;-;-
52001016008P8;DIREITO;UNIVERSIDADE FEDERAL DE GOIÁS;DIREITO                                           ;DIREITOS ESPECIAIS;DESATIVADO ;ACADÊMICO;-;-;-;-
33137013001P0;DIREITO;CENTRO UNIVERSITÁRIO TOLEDO;DIREITO                                           ;DIREITO;DESATIVADO ;ACADÊMICO;-;-;-;-
33057010003P3;DIREITO;UNIVERSIDADE IBIRAPUERA;DIREITO                                           ;DIREITO;DESATIVADO ;ACADÊMICO;-;-;-;-
14001012002P2;DIREITO AMBIENTAL E POLÍTICAS PÚBLICAS;UNIVERSIDADE FEDERAL DO AMAPÁ;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;DESATIVADO ;ACADÊMICO;-;-;-;-
33032017007P0;DIREITOS COLETIVOS E CIDADANIA;UNIVERSIDADE DE RIBEIRÃO PRETO;DIREITO                                           ;DIREITO;DESATIVADO ;ACADÊMICO;-;-;-;-
33001014033P9;DIVERSIDADE BIOLÓGICA E CONSERVAÇÃO;UNIVERSIDADE FEDERAL DE SÃO CARLOS;BIODIVERSIDADE;ECOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
25003011026P2;ECOLOGIA;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;BIODIVERSIDADE;ECOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
15004015002P4;ECONOMIA;UNIVERSIDADE DA AMAZÔNIA;ECONOMIA                                          ;ECONOMIA;DESATIVADO ;ACADÊMICO;-;-;-;-
31017010004P3;ECONOMIA;UNIVERSIDADE SANTA ÚRSULA;ECONOMIA                                          ;ECONOMIA;DESATIVADO ;ACADÊMICO;-;-;-;-
53062000003P0;ECONOMIA;FUNDACAO GETULIO VARGAS ( BRASÍLIA );ECONOMIA                                          ;ECONOMIA;DESATIVADO ;PROFISSIONAL;-;-;-;-
33005010036P7;Economia da Mundialização e do Desenvolvimento;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;ECONOMIA                                          ;ECONOMIA INTERNACIONAL;DESATIVADO ;PROFISSIONAL;-;-;-;-
33009015048P7;ECONOMIA DA SAÚDE;UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA I                                        ;CLÍNICA MÉDICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
32064012002P3;ECONOMIA DE EMPRESAS;FACULDADE DE ESTUDOS ADMINISTRATIVOS DE MINAS GERAIS        ;ECONOMIA                                          ;ECONOMIA;DESATIVADO ;PROFISSIONAL;-;-;-;-
33003017045P0;ECONOMIA DO SETOR PÚBLICO;UNIVERSIDADE ESTADUAL DE CAMPINAS;ECONOMIA                                          ;ECONOMIA;DESATIVADO ;ACADÊMICO;-;-;-;-
31024017001P7;ECONOMIA E GESTÃO EMPRESARIAL;SOCIEDADE BRASILEIRA DE INSTRUÇÃO;ECONOMIA                                          ;ECONOMIA;DESATIVADO ;PROFISSIONAL;-;-;-;-
24001023022P7;ECONOMIA RURAL;UNIVERSIDADE FEDERAL DA PARAÍBA/CAMPINA GRANDE;ECONOMIA                                          ;ECONOMIA;DESATIVADO ;ACADÊMICO;-;-;-;-
42001013029P7;ECONOMIA RURAL;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;ECONOMIA                                          ;ECONOMIAS AGRÁRIA E DOS RECURSOS NATURAIS;DESATIVADO ;ACADÊMICO;-;-;-;-
33003017074P0;ECONOMIA SOCIAL E DO TRABALHO;UNIVERSIDADE ESTADUAL DE CAMPINAS;ECONOMIA                                          ;ECONOMIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33032017001P1;EDUCAÇÃO;UNIVERSIDADE DE RIBEIRÃO PRETO;EDUCAÇÃO                                          ;EDUCAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
